ID,Provincia,Latitud,Longitud,Localidad,SitioCodigo,Area_(m2),Taxa,Especie,EspecieCodigo,Talla_(cm),Abundancia,Densidad_(org/m2)
709,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Asteroidea,Phataria unifascialis,PHA_UNI,10,1,0.02
710,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Hexacorallia,Pocillopora sp,POC_SP,10,100,2
711,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Polychaeta,Sabellidae sp,SAB_SP,5,3,0.06
712,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Echinoidea,Toxopneustes roseus,TOX_ROS,10,2,0.04
713,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Actiniaria,Anthopleura sp,ANT_SP,5,8,0.16
714,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Demospongiae,Demospongiae sp,DEM_SP,3.5,1,0.07
715,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Diadema mexicanum,DIA_MEX,5,23,0.46
716,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,13,0.26
717,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Diadema mexicanum,DIA_MEX,15,59,1.18
718,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Diadema mexicanum,DIA_MEX,20,31,0.62
719,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Diadema mexicanum,DIA_MEX,25,5,0.1
720,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Cephalopoda,Euaxoctopus panamensis,EUA_PAN,30,1,0.02
721,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,1,0.02
722,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Gastropoda,Opeatostoma pseudodon,OPE_PSE,10,1,0.02
723,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Asteroidea,Phataria unifascialis,PHA_UNI,10,3,0.06
724,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,5,1,0.02
725,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,20,3,0.06
726,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,1,0.02
727,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Inachidae,Stenorhynchus debilis,STE_DEB,5,1,0.02
728,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Tripneustes depressus,TRI_DEP,20,1,0.02
729,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Actiniaria,Anthopleura sp,ANT_SP,5,27,0.54
730,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Demospongiae,Demospongiae sp,DEM_SP,5,12,0.24
731,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Diadema mexicanum,DIA_MEX,5,1,0.02
732,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Diadema mexicanum,DIA_MEX,15,3,0.06
733,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Holothuroidea,Holothuria impatiens,HOL_IMP,5,2,0.02
734,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Ophiuroidea,Ophiocoma aethiops,OPH_AET,20,1,0.02
735,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Asteroidea,Phataria unifascialis,PHA_UNI,5,1,0.02
736,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Asteroidea,Phataria unifascialis,PHA_UNI,10,1,0.02
737,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,15,3,0.06
738,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,10,1,0.02
739,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Cirripedia,Balanus sp,BAL_SP,5,16,3.2
740,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Diadema mexicanum,DIA_MEX,5,2,0.04
741,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,48,0.96
742,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Diadema mexicanum,DIA_MEX,15,32,0.64
743,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Diadema mexicanum,DIA_MEX,20,6,0.12
744,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Dendrochirotida,Dendrochirotida sp,DEN_SP,10,50,1
745,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Asteroidea,Pharia pyramidata,PHA_PYR,20,1,0.02
746,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Asteroidea,Phataria unifascialis,PHA_UNI,10,2,0.04
747,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,17,0.34
748,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,86,1.72
749,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Diadema mexicanum,DIA_MEX,15,11,0.22
750,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,102,2.04
751,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Diadema mexicanum,DIA_MEX,5,8,0.16
752,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Hydrozoa,Macrorhynchia philippina,MAC_PHI,5,9,0.18
753,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Hydrozoa,Macrorhynchia philippina,MAC_PHI,15,9,0.18
754,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,6,0.12
755,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Gastropoda,Opeatostoma pseudodon,OPE_PSE,20,1,0.02
756,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,1,0.02
757,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Toxopneustes roseus,TOX_ROS,10,1,0.02
758,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Tripneustes depressus,TRI_DEP,15,4,0.08
759,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Tripneustes depressus,TRI_DEP,20,2,0.04
760,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Polyplacophora,Chiton sp,CHI_SP,10,1,0.02
761,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Echinoidea,Diadema mexicanum,DIA_MEX,5,15,0.3
762,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,32,0.64
763,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Echinoidea,Diadema mexicanum,DIA_MEX,15,72,1.44
764,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Echinoidea,Diadema mexicanum,DIA_MEX,20,19,0.38
765,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,2,0.04
766,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Dendrochirotida,Dendrochirotida sp,DEN_SP,10,5,0.1
767,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Dendrochirotida,Dendrochirotida sp,DEN_SP,20,2,0.04
768,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Gastropoda,Opeatostoma pseudodon,OPE_PSE,10,1,0.02
769,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Ophiuroidea,Ophiocoma aethiops,OPH_AET,10,4,0.08
770,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Ophiuroidea,Ophiocoma aethiops,OPH_AET,20,2,0.04
771,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Asteroidea,Phataria unifascialis,PHA_UNI,15,3,0.06
772,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Asteroidea,Phataria unifascialis,PHA_UNI,20,1,0.02
773,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Polyplacophora,Chiton sp,CHI_SP,5,2,0.04
774,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,1,0.02
775,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Gastropoda,Nerita funiculata,NER_FUN,5,31,0.62
776,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Gastropoda,Vasula melones,VAS_MEL,5,32,0.64
777,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Actiniaria,Anthopleura sp,ANT_SP,5,140,2.8
778,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Demospongiae,Demospongiae sp,DEM_SP,30,1,0.02
779,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Demospongiae,Demospongiae sp,DEM_SP,20,1,0.02
780,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Echinoidea,Diadema mexicanum,DIA_MEX,5,8,0.16
781,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Echinoidea,Diadema mexicanum,DIA_MEX,15,135,2.7
782,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Echinoidea,Diadema mexicanum,DIA_MEX,20,19,0.38
783,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Ophiuroidea,Ophiocoma aethiops,OPH_AET,5,2,0.04
784,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Ophiuroidea,Ophiocoma aethiops,OPH_AET,20,18,0.36
785,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Ophiuroidea,Ophiolepis variegata,OPH_VAR,5,4,0.08
786,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Hydrozoa,Plumularia sp,PLU_SP,30,1,0.02
787,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Hexacorallia,Pocillopora sp,POC_SP,5,6,0.12
788,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Hexacorallia,Pocillopora sp,POC_SP,10,18,0.36
789,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Hexacorallia,Pocillopora sp,POC_SP,15,17,0.34
790,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Hexacorallia,Pocillopora sp,POC_SP,25,9,0.18
791,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Echinoidea,Tripneustes depressus,TRI_DEP,5,2,0.04
792,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Echinoidea,Tripneustes depressus,TRI_DEP,10,2,0.04
793,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,4,0.08
794,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,6,0.12
795,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Pomacentridae,Chromis atrilobata,CHR_ATR,10,5,0.1
796,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,10,1,0.02
797,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,15,2,0.04
798,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Diodontidae,Diodon holocanthus,DIO_HOL,15,3,0.06
799,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Diodontidae,Diodon holocanthus,DIO_HOL,20,6,0.12
800,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Fistulariidae,Fistularia commersonii,FIS_COM,40,1,0.02
801,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,10,1,0.02
802,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,2,0.04
803,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,3,0.06
804,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Serranidae,Serranus psittacinus,SER_PSI,15,12,0.24
805,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,5,4,0.08
806,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,10,1,0.02
807,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,3,0.06
808,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,20,1,0.02
809,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Balistidae,Sufflamen verres,SUF_VER,5,2,0.04
810,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Balistidae,Sufflamen verres,SUF_VER,15,3,0.06
811,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Balistidae,Sufflamen verres,SUF_VER,30,1,0.02
812,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Labridae,Thalassoma lucasanum,THA_LUC,10,85,1.7
813,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Labridae,Thalassoma lucasanum,THA_LUC,15,2,0.04
814,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Labridae,Thalassoma lucasanum,THA_LUC,20,5,0.1
815,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Tetraodontidae,Arothron hispidus,ARO_HIS,35,1,0.02
816,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Tetraodontidae,Arothron meleagris,ARO_MEL,20,1,0.02
817,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Tetraodontidae,Arothron meleagris,ARO_MEL,35,1,0.02
818,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Labridae,Bodianus diplotaenia,BOD_DIP,10,1,0.02
819,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,1,0.02
820,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,1,0.02
821,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Chaetodontidae,Chaetodon humeralis,CHA_HUM,5,5,0.1
822,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Pomacentridae,Chromis atrilobata,CHR_ATR,15,15,0.3
823,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Cirrhitidae,Cirrhitichthys oxycephalus,CIR_OXY,10,1,0.02
824,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,15,1,0.02
825,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Diodontidae,Diodon holocanthus,DIO_HOL,10,1,0.02
826,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Diodontidae,Diodon holocanthus,DIO_HOL,15,3,0.06
827,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Diodontidae,Diodon holocanthus,DIO_HOL,20,8,0.16
828,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Fistulariidae,Fistularia commersonii,FIS_COM,50,1,0.02
829,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Muraenidae,Gymnothorax dovii,GYM_DOV,100,2,0.04
830,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Ophichthidae,Myrichthys tigrinus,MYR_TIG,30,1,0.02
831,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,2,0.04
832,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,2,0.04
833,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,5,1,0.02
834,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,5,0.1
835,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Balistidae,Sufflamen verres,SUF_VER,15,1,0.02
836,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Labridae,Thalassoma lucasanum,THA_LUC,5,10,0.2
837,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Labridae,Thalassoma lucasanum,THA_LUC,10,20,0.4
838,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Labridae,Thalassoma lucasanum,THA_LUC,15,44,0.88
839,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Labridae,Thalassoma lucasanum,THA_LUC,20,3,0.06
840,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Abudefduf concolor,ABU_CON,20,5,0.1
841,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Abudefduf troschelii,ABU_TRO,20,5,0.1
842,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Labridae,Bodianus diplotaenia,BOD_DIP,30,1,0.02
843,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Chromis atrilobata,CHR_ATR,10,1,0.02
844,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,15,1,0.02
845,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,20,3,0.06
846,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Diodontidae,Diodon holocanthus,DIO_HOL,15,1,0.02
847,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Fistulariidae,Fistularia commersonii,FIS_COM,30,1,0.02
848,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Muraenidae,Gymnothorax dovii,GYM_DOV,100,1,0.02
849,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Labridae,Halichoeres chierchiae,HAL_CHI,20,1,0.02
850,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,10,1,0.02
851,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,2,0.04
852,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Microspathodon dorsalis,MIC_DOR,15,3,0.06
853,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Microspathodon dorsalis,MIC_DOR,20,1,0.02
854,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Microspathodon dorsalis,MIC_DOR,25,9,0.18
855,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Microspathodon dorsalis,MIC_DOR,30,3,0.06
856,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Ophichthidae,Myrichthys tigrinus,MYR_TIG,30,2,0.04
857,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,4,0.08
858,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,2,0.04
859,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,20,1,0.02
860,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Serranidae,Serranus psittacinus,SER_PSI,15,2,0.04
861,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,5,5,0.1
862,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,10,1,0.02
863,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,6,0.12
864,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,20,13,0.26
865,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes flavilatus,STE_FLA,10,2,0.04
866,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Labridae,Thalassoma lucasanum,THA_LUC,5,30,0.6
867,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Abudefduf concolor,ABU_CON,15,3,0.06
868,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Carangidae,Caranx caballus,CAR_CAB,30,10,0.2
869,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Chromis atrilobata,CHR_ATR,10,15,0.3
870,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,20,1,0.02
871,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Labridae,Halichoeres chierchiae,HAL_CHI,20,1,0.02
872,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,4,0.08
873,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,20,1,0.02
874,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Microspathodon dorsalis,MIC_DOR,20,1,0.02
875,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Microspathodon dorsalis,MIC_DOR,30,7,0.14
876,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,3,0.06
877,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,20,1,0.02
878,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,5,3,0.06
879,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,10,1,0.02
880,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,10,0.2
881,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes acapulcoensis,STE_ACA,20,35,0.7
882,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Labridae,Thalassoma lucasanum,THA_LUC,5,15,0.3
883,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Labridae,Thalassoma lucasanum,THA_LUC,10,30,0.6
884,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Labridae,Thalassoma lucasanum,THA_LUC,15,30,0.6
885,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Abudefduf concolor,ABU_CON,20,3,0.06
886,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Abudefduf concolor,ABU_CON,25,2,0.04
887,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Acanthuridae,Acanthurus triostegus,ACA_TRI,15,3,0.06
888,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Acanthuridae,Acanthurus triostegus,ACA_TRI,20,5,0.1
889,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Tetraodontidae,Arothron meleagris,ARO_MEL,35,1,0.02
