Dia,Provincia,Latitud,Longitud,Localidad,SitioCodigo,Profundidad,Transecto,Area_(m2),Phylum,Taxa,Especie,NivelTrofico,Talla_(cm),Abundancia,Densidad_(org/m2)
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,10,8,0.16
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,15,5,0.1
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Scaridae,Scarus ghobban,Herbivoros,10,15,0.3
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Scaridae,Scarus ghobban,Herbivoros,15,35,0.7
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Scaridae,Scarus ghobban,Herbivoros,20,9,0.18
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,10,6,0.12
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,15,8,0.16
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,20,2,0.04
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,10,1,0.02
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,15,8,0.16
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,20,1,0.02
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Balistidae,Sufflamen verres,Carnivoros,10,2,0.04
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Balistidae,Sufflamen verres,Carnivoros,15,1,0.02
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,5,6,0.12
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,10,64,1.28
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,15,25,0.5
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,10,6,0.12
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,15,7,0.14
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Pomacentridae,Abudefduf troschelii,Herbivoros,5,5,0.1
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Pomacentridae,Abudefduf troschelii,Herbivoros,10,7,0.14
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Balistidae,Balistes polylepis,Carnivoros,25,3,0.06
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Tetraodontidae,Canthigaster punctatissima,Carnivoros,5,6,0.12
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Tetraodontidae,Canthigaster punctatissima,Carnivoros,10,5,0.1
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Chaetodontidae,Chaetodon humeralis,Carnivoros,5,5,0.1
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Chaetodontidae,Chaetodon humeralis,Carnivoros,10,3,0.06
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Diodontidae,Diodon holocanthus,Carnivoros,20,3,0.06
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Diodontidae,Diodon holocanthus,Carnivoros,15,4,0.08
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Serranidae,Epinephelus labriformis,Carnivoros,10,6,0.12
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Serranidae,Epinephelus labriformis,Carnivoros,15,4,0.08
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Haemulidae,Haemulon steindachneri,Carnivoros,15,8,0.16
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,10,7,0.14
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,15,12,0.24
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Scaridae,Scarus ghobban,Herbivoros,15,25,0.5
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Scaridae,Scarus ghobban,Herbivoros,20,15,0.3
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,15,8,0.16
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,10,10,0.2
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,5,6,0.12
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,15,25,0.5
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,10,10,0.2
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,20,8,0.16
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Balistidae,Balistes polylepis,Carnivoros,15,4,0.08
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Balistidae,Balistes polylepis,Carnivoros,20,2,0.04
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Tetraodontidae,Canthigaster punctatissima,Carnivoros,5,6,0.12
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Pomacentridae,Chromis atrilobata,Planctivoros,10,15,0.3
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Pomacentridae,Chromis atrilobata,Planctivoros,5,10,0.2
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Diodontidae,Diodon holocanthus,Carnivoros,20,4,0.08
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Serranidae,Epinephelus labriformis,Carnivoros,15,2,0.04
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Serranidae,Epinephelus labriformis,Carnivoros,10,6,0.12
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Muraenidae,Echidna nebulosa,Carnivoros,20,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Fistulariidae,Fistularia commersonii,Piscivoros,30,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,5,5,0.1
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,10,8,0.16
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,15,14,0.28
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Scaridae,Scarus ghobban,Herbivoros,20,25,0.5
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Scaridae,Scarus ghobban,Herbivoros,15,20,0.4
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,15,6,0.12
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,10,4,0.08
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,5,11,0.22
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,10,20,0.4
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,15,15,0.3
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,20,10,0.2
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,10,3,0.06
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,15,7,0.14
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,20,3,0.06
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,25,8,0.16
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Abudefduf troschelii,Herbivoros,20,8,0.16
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Tetraodontidae,Canthigaster punctatissima,Carnivoros,10,5,0.1
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Tetraodontidae,Canthigaster punctatissima,Carnivoros,5,10,0.2
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Carangidae,Caranx caballus,Carnivoros,25,10,0.2
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Carangidae,Caranx caballus,Carnivoros,25,25,0.5
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Carangidae,Caranx caballus,Carnivoros,30,30,0.6
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Diodontidae,Diodon holocanthus,Carnivoros,20,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Serranidae,Epinephelus labriformis,Carnivoros,20,6,0.12
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Fistulariidae,Fistularia commersonii,Piscivoros,20,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Fistulariidae,Fistularia commersonii,Piscivoros,30,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Muraenidae,Gymnothorax panamensis,Carnivoros,30,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacanthidae,Holacanthus passer,Carnivoros,25,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacanthidae,Holacanthus passer,Carnivoros,20,3,0.06
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacanthidae,Holacanthus passer,Carnivoros,10,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Chaetodontidae,Johnrandallia nigrirostris,Carnivoros,15,3,0.06
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Chaetodontidae,Johnrandallia nigrirostris,Carnivoros,20,5,0.1
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,20,8,0.16
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,25,3,0.06
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,30,5,0.1
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,15,6,0.12
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,20,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacanthidae,Pomacanthus zonipectus,Carnivoros,25,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacanthidae,Pomacanthus zonipectus,Carnivoros,20,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Stegastes flavilatus,Herbivoros,5,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Stegastes flavilatus,Herbivoros,10,6,0.12
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Stegastes flavilatus,Herbivoros,15,6,0.12
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,15,20,0.4
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,10,15,0.3
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,25,5,0.1
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,20,7,0.14
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,25,5,0.1
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Abudefduf troschelii,Herbivoros,10,5,0.1
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Abudefduf troschelii,Herbivoros,15,18,0.36
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Abudefduf troschelii,Herbivoros,20,5,0.1
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Abudefduf troschelii,Herbivoros,25,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Chromis atrilobata,Planctivoros,10,60,1.2
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Diodontidae,Diodon holocanthus,Carnivoros,15,5,0.1
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Serranidae,Epinephelus labriformis,Carnivoros,30,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Muraenidae,Echidna nebulosa,Carnivoros,30,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Fistulariidae,Fistularia commersonii,Piscivoros,30,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Haemulidae,Haemulon steindachneri,Carnivoros,25,10,0.2
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Chaetodontidae,Johnrandallia nigrirostris,Carnivoros,15,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Chaetodontidae,Johnrandallia nigrirostris,Carnivoros,20,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,15,5,0.1
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,20,5,0.1
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,25,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,10,3,0.06
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,15,5,0.1
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,20,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Scorpaeninae,Scorpaena mystes,Carnivoros,25,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Stegastes flavilatus,Herbivoros,5,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Stegastes flavilatus,Herbivoros,10,5,0.1
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Stegastes flavilatus,Herbivoros,15,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,10,25,0.5
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,15,10,0.2
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Holocentridae,Sargocentron suborbitalis,Carnivoros,15,4,0.08
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,15,12,0.24
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,20,8,0.16
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,5,6,0.12
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,10,15,0.3
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Pomacentridae,Abudefduf troschelii,Herbivoros,10,25,0.5
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Pomacentridae,Abudefduf troschelii,Herbivoros,15,10,0.2
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Tetraodontidae,Canthigaster punctatissima,Carnivoros,5,4,0.08
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Tetraodontidae,Canthigaster punctatissima,Carnivoros,10,12,0.24
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Pomacentridae,Chromis atrilobata,Planctivoros,5,10,0.2
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Pomacentridae,Chromis atrilobata,Planctivoros,10,25,0.5
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Muraenidae,Echidna nebulosa,Carnivoros,30,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Fistulariidae,Fistularia commersonii,Piscivoros,30,2,0.04
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Haemulidae,Haemulon steindachneri,Carnivoros,30,15,0.3
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Chaetodontidae,Johnrandallia nigrirostris,Carnivoros,15,25,0.5
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Chaetodontidae,Johnrandallia nigrirostris,Carnivoros,20,30,0.6
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Lutjanidae,Lutjanus argentiventris,Carnivoros,20,6,0.12
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Mullidae,Mulloidichthys dentatus,Carnivoros,25,8,0.16
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,10,3,0.06
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Serranidae,Paranthias colonus,Carnivoros,20,12,0.24
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,15,6,0.12
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,10,5,0.1
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,5,10,0.2
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,10,8,0.16
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,15,20,0.4
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Balistidae,Balistes polylepis,Carnivoros,15,4,0.08
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Carangidae,Caranx caballus,Carnivoros,30,15,0.3
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Serranidae,Epinephelus labriformis,Carnivoros,25,5,0.1
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Serranidae,Epinephelus labriformis,Carnivoros,15,9,0.18
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Fistulariidae,Fistularia commersonii,Piscivoros,30,4,0.08
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Fistulariidae,Fistularia commersonii,Piscivoros,35,2,0.04
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Pomacanthidae,Holacanthus passer,Carnivoros,30,2,0.04
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,15,6,0.12
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,20,10,0.2
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,25,9,0.18
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,2,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,10,6,0.12
